UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,OFI,2020-04-21,MARTES,338.2887487112,320.1893506867,306.689799674,297.6900989989,297.6900989989,302.1899493364,293.1902486613,324.6892010243,351.7882997239,374.2875514118,387.8870990987,414.8862011241,437.4854494861,432.9855991485,423.8859017992,414.8862011241,405.8865004489,396.8867997738,432.9855991485,450.9850004988,441.9852998237,423.8859017992,392.3869494362,356.2881500615,9019.9999999987,451.0,459.0,459.0
MC-Cali,OFI,2020-04-22,MIERCOLES,330.7962998176,312.8965000391,303.9965995906,294.9967002606,294.9967002606,294.9967002606,290.596749477,321.7964004876,348.6960995962,366.4959004932,393.3955996017,415.6953501638,429.0952002774,433.5951499423,420.1952998288,411.1954004988,402.2955000503,397.7955503853,424.6952494938,446.9950000559,438.0950996073,420.1952998288,388.8956499368,357.5960000447,8939.9999999988,441.0,454.0,449.0
MC-Cali,OFI,2020-04-23,JUEVES,332.029168,313.704388,304.776121,297.556736,294.363351,295.7921055,294.0,318.0804099623,346.0920295453,364.9671575764,389.1627796773,412.9643657012,431.8596789364,430.4629257218,421.5352728034,415.9330948144,410.2316045503,400.5023775031,434.7991082639,459.2448233725,446.0348155955,426.3383996691,398.5659810198,362.9841693115,9001.9808635242,455.0,469.0,458.0
MC-Cali,OFI,2020-04-24,VIERNES,324.5976677362,306.5254189912,297.4892946187,288.5535716282,288.5535716282,297.4892946187,288.5535716282,315.5615433637,351.6056394718,369.6778882168,396.6858599523,423.7942330698,432.7299560604,432.7299560604,423.7942330698,423.7942330698,414.7581086973,396.6858599523,432.7299560604,450.8022048054,441.7660804329,423.7942330698,396.6858599523,360.6417638443,8979.9999999989,451.0,461.0,458.0
MC-Cali,OFI,2020-04-25,SABADO,334.8751515151,317.44,300.105050505,295.6961616161,295.6961616161,295.6961616161,282.6698989898,295.6961616161,326.1575757575,347.9014141414,373.9539393939,387.0804040404,408.8242424242,404.4153535353,395.6977777777,391.389090909,391.389090909,382.6715151515,426.1591919191,447.903030303,434.8767676767,408.8242424242,382.6715151515,352.2101010101,8679.9999999988,449.0,461.0,451.0
MC-Cali,OFI,2020-04-26,DOMINGO,342.3960000467,325.2961998107,308.1963995747,299.5965000408,290.996600507,290.996600507,265.3968995689,282.4966998049,308.1963995747,325.2961998107,350.9958995806,368.0956998165,385.1955000525,402.2953002885,393.7953995864,385.1955000525,376.5956005186,376.5956005186,419.3951005245,445.0948002943,436.5948995922,419.3951005245,393.7953995864,368.0956998165,8559.9999999987,452.0,454.0,447.0
MC-Cali,OFI,2020-04-27,LUNES,322.6036004866,304.6033995915,295.70330026,286.7031998124,286.7031998124,286.7031998124,286.7031998124,322.6036004866,349.403899597,376.3041998236,403.2045000502,421.1046998292,439.0048996082,430.1048002767,421.1046998292,412.2046004977,412.2046004977,403.2045000502,430.1048002767,457.0051005033,439.0048996082,421.1046998292,394.2043996026,358.4040000446,8959.9999999986,442.0,463.0,445.0
MC-Cali,OFI,2020-04-28,MARTES,339.1725878212,321.0633729552,307.5564999889,298.4518671005,298.4518671005,302.9541580892,293.9495761117,325.565663944,352.7795116984,375.3910175531,388.8978905195,416.011687363,438.6231932177,434.120902229,425.1163202514,416.011687363,407.0071053854,398.0025234079,434.120902229,452.2301170949,443.2255351174,425.1163202514,388.8978905195,357.2818026872,9039.999999999,452.0,460.0,461.0
MC-Cali,OFI,2020-04-29,MIERCOLES,330.0,312.2,303.3,294.4,294.4,294.4,289.9,321.1,347.9,365.7,392.5,414.8,428.2,432.6,419.2,410.3,401.4,396.9,423.7,446.0,437.1,419.2,388.0,356.8,8920.0,440.0,453.0,448.0
MC-Cali,OFI,2020-04-30,JUEVES,327.83192271,309.54087122,300.49584577,291.35032003,300.49584577,300.49584577,300.49584577,327.83192271,355.06749936,364.2130251,391.54910204,418.88517898,437.07573018,437.07573018,427.93020444,418.88517898,418.88517898,409.73965324,437.07573018,464.41180712,446.12075564,427.93020444,391.54910204,355.06749936,9060.00000001,457.0,474.0,459.0
MC-Cali,OFI,2020-03-01,DOMINGO,380.0123953485,351.5414351292,342.0511150561,332.560794983,322.9705768038,322.9705768038,303.9899366576,322.9705768038,351.5414351292,380.0123953485,408.4833555679,427.5638938201,437.0542138932,437.0542138932,427.5638938201,427.5638938201,417.973675641,417.973675641,456.0348540395,484.5058142588,475.0154941857,456.0348540395,427.5638938201,398.9930354948,9509.9999999985,491.0,494.0,486.0
MC-Cali,OFI,2020-03-02,LUNES,379.6681051778,367.449822711,355.2315402441,355.2315402441,355.2315402441,379.6681051778,404.2048199677,453.1780996912,520.5789529713,557.333950228,594.0889474847,612.416371185,612.416371185,612.416371185,624.6346536518,624.6346536518,612.416371185,575.6613739282,587.879656395,600.1980887181,575.6613739282,538.9063766715,489.933096948,440.9598172244,12229.9999999988,605.0,608.0,583.0
MC-Cali,OFI,2020-03-03,MARTES,394.3952768822,369.7830906536,369.7830906536,357.4769975393,369.7830906536,394.3952768822,406.801419534,468.4319346429,530.0624497519,566.9807290947,597.7959866492,616.3051510894,616.3051510894,616.3051510894,628.6112442037,628.6112442037,622.5082224153,585.4898935349,579.286822209,591.6929648608,566.9807290947,530.0624497519,480.7380277572,431.4136057625,12319.9999999991,604.0,602.0,589.0
MC-Cali,OFI,2020-03-04,MIERCOLES,394.903200188,382.5030997009,370.2030000243,370.2030000243,370.2030000243,394.903200188,413.4033501081,468.9037998687,530.6042998727,561.5045502799,592.3047998768,617.0050000405,617.0050000405,617.0050000405,629.3050997171,629.3050997171,617.0050000405,580.0047002001,580.0047002001,592.3047998768,567.6045997131,530.6042998727,481.3039003557,431.9035000283,12339.999999999,603.0,602.0,582.0
MC-Cali,OFI,2020-03-05,JUEVES,395.2071935606,382.8382657459,370.4693379313,370.4693379313,370.4693379313,395.2071935606,419.8452997719,469.2212616125,530.9661512678,568.0729347116,605.0799687376,629.8178243668,617.4488965522,617.4488965522,629.8178243668,629.8178243668,617.4488965522,580.4418625262,580.4418625262,586.6263264335,568.0729347116,530.9661512678,481.5901894272,432.2142275865,12379.9999999984,607.0,599.0,584.0
MC-Cali,OFI,2020-03-06,VIERNES,396.3048355837,383.9296656989,371.5544958142,371.5544958142,371.5544958142,396.3048355837,421.0551753532,470.6556546494,532.5315040732,569.7568134846,600.6947381965,619.2574930236,619.2574930236,619.2574930236,625.445077966,631.6326629084,619.2574930236,582.1319833693,582.1319833693,594.5071532541,569.7568134846,532.5315040732,483.0308245341,445.9053148798,12409.999999999,607.0,609.0,591.0
MC-Cali,OFI,2020-03-07,SABADO,413.8772752081,390.9229049892,379.4457198797,367.8687331606,367.8687331606,379.4457198797,379.4457198797,425.3544603175,482.8401874745,517.3715444125,551.9029013506,574.8572715695,574.8572715695,563.38008646,540.3259146315,528.848729522,528.848729522,517.3715444125,540.3259146315,563.38008646,540.3259146315,505.8943593031,459.8858172556,425.3544603175,11519.9999999989,569.0,579.0,560.0
MC-Cali,OFI,2020-03-08,DOMINGO,389.2083940183,360.0377443639,350.2475948224,340.557344766,330.8670947096,330.8670947096,311.3866951116,330.8670947096,360.0377443639,389.2083940183,418.3790436726,437.8594432706,447.549693327,447.549693327,437.8594432706,437.8594432706,428.1691932142,428.1691932142,467.0300929249,496.2007425793,486.5104925229,467.0300929249,437.8594432706,408.6887936162,9739.9999999988,503.0,506.0,498.0
MC-Cali,OFI,2020-03-09,LUNES,368.96368,353.1557,345.73923,341.9079,349.15192,377.34506,388.94418,448.0563,509.72202,549.23737,584.25323,604.90247,599.125,601.77863,616.03601,618.22815,607.57367,569.61078,569.92822,572.7757,552.28809,515.48901,470.79733,427.52948,11942.53913,586.3085618977,580.2887625566,559.792937219
MC-Cali,OFI,2020-03-10,MARTES,393.18042,374.38147,364.13855,359.41348,366.65207,394.74619,405.42596,457.13376,513.96399,552.38391,587.75488,607.52069,599.08081,603.40552,617.15887,615.34167,605.21808,568.54034,570.89539,573.50055,552.06427,513.34869,467.91299,429.16083,12092.32338,594.6573131109,583.1875847521,573.7378744486
MC-Cali,OFI,2020-03-11,MIERCOLES,391.29041,373.79364,365.57443,359.91629,367.79865,396.36139,405.95157,461.49432,515.67877,550.93536,587.63342,607.72504,599.74292,600.4834,610.90021,613.15894,604.02753,568.46448,574.11572,576.70093,553.8147,517.56512,469.44794,429.40814,12101.98332,596.6147514259,585.916574266,568.1196076095
MC-Cali,OFI,2020-03-12,JUEVES,391.24387,373.27014,363.64661,358.63367,365.21933,393.77762,404.95258,457.43188,515.28131,551.80316,587.85083,608.9101,599.47803,601.05695,615.3927,615.96606,606.50006,570.80975,574.62195,575.24664,553.75897,515.73169,471.78485,432.09631,12104.46506,601.1323494841,587.7026254839,569.21696159
MC-Cali,OFI,2020-03-13,VIERNES,397.33737,377.73502,367.87701,360.12009,366.32016,393.39185,401.64508,455.40002,513.16284,548.67902,582.54352,603.28082,598.37677,602.70569,613.94275,616.67828,604.58563,567.89062,570.0202,567.9079,547.56647,509.5546,471.3775,437.68204,12075.78125,594.3779497227,581.3518615508,568.3798323979
MC-Cali,OFI,2020-03-14,SABADO,399.0051,378.8259,367.50278,358.74689,359.00531,367.39874,365.14206,409.30038,460.289,498.34698,531.84503,551.11157,550.09528,532.65826,518.58972,511.08798,500.70389,491.15848,520.95844,528.47101,509.04919,474.60419,437.78091,409.49194,11031.16903,548.5251318623,543.2660071017,527.1607780472
MC-Cali,OFI,2020-03-15,DOMINGO,376.48526,357.07849,342.08029,331.41714,325.604,325.01077,303.68768,323.7442,352.18951,378.86871,405.87204,425.27185,440.45572,440.91913,432.83685,427.52725,422.62219,418.53973,460.27869,477.91263,472.88208,454.03629,426.97388,396.38843,9518.68281,495.7618622973,486.8525120269,484.170735327
MC-Cali,OFI,2020-03-16,LUNES,376.6190448805,364.4313728711,352.2437008617,352.2437008617,352.2437008617,376.6190448805,400.8944899484,449.4453800842,510.1839422294,558.8347313161,595.1979494425,619.5732934613,607.3856214519,607.3856214519,619.5732934613,625.5672305151,619.5732934613,583.110176384,583.110176384,589.2040123887,570.9225043746,528.4654502435,479.8146611568,437.3576070257,12159.9999999979,600.0,597.0,579.0
MC-Cali,OFI,2020-03-17,MARTES,392.4152118585,367.8518169177,367.8518169177,355.5701194474,367.8518169177,392.4152118585,404.5970581299,465.9056942829,527.2143304359,564.059422847,600.8046640592,613.0863615296,613.0863615296,613.0863615296,625.368059,625.368059,625.368059,588.5229665888,582.4320434531,588.5229665888,564.059422847,527.2143304359,478.1873917533,429.1604530707,12279.9999999988,607.0,599.0,586.0
MC-Cali,OFI,2020-03-18,MIERCOLES,391.9017141175,379.5953799749,367.3890973295,367.3890973295,367.3890973295,391.9017141175,404.107996763,465.3395129846,526.5710292062,557.186787317,587.8025454277,612.3151622158,612.3151622158,612.3151622158,624.5214448613,624.5214448613,612.3151622158,575.5962627823,575.5962627823,587.8025454277,563.2899286397,526.5710292062,477.6458471271,428.620613551,12239.999999999,598.0,597.0,578.0
MC-Cali,OFI,2020-03-19,JUEVES,399.3982624747,380.9445465512,368.6753192075,368.6753192075,368.6753192075,393.213773895,405.5827510545,467.0286375891,528.4745241237,565.282206155,596.0051494223,614.4588653458,614.4588653458,614.4588653458,626.7280926896,626.7280926896,614.4588653458,577.5514334987,589.9204106583,589.9204106583,565.282206155,528.4745241237,479.2978649329,436.3056943218,12319.9999999991,617.0,603.0,581.0
MC-Cali,OFI,2020-03-20,VIERNES,398.7981412548,380.3445004014,368.0753229691,368.0753229691,368.0753229691,392.6136778337,411.0673186872,466.2287424275,527.574629589,564.3821618859,601.1896941829,613.4588716152,613.4588716152,613.4588716152,625.7280490475,625.7280490475,613.4588716152,576.6513393182,576.6513393182,588.9205167506,564.3821618859,521.4899155779,478.4979198598,441.6903875629,12299.999999999,601.0,603.0,586.0
MC-Cali,OFI,2020-03-21,SAALF,399.1048389265,376.9711206548,365.904261519,365.904261519,354.7377009494,365.904261519,365.904261519,410.1716980624,465.6056951754,509.9728331525,543.2731119937,554.3399711296,554.3399711296,532.2062528578,521.0396922883,509.9728331525,498.9059740166,498.9059740166,521.0396922883,543.2731119937,521.0396922883,487.8391148807,443.4719769036,410.1716980624,11119.9999999987,548.0,559.0,540.0
MC-Cali,OFI,2020-03-22,DOALF,355.184401212,336.9852004742,327.8856001053,318.7859997365,309.6863993676,309.6863993676,291.4871986298,309.6863993676,336.9852004742,364.2840015809,391.5828026876,409.8819990338,418.9815994027,418.9815994027,409.8819990338,409.8819990338,400.7823986649,400.7823986649,437.1808001405,464.4796012472,455.3800008783,437.1808001405,409.8819990338,382.4832023187,9107.9999999989,471.0,473.0,466.0
MC-Cali,OFI,2020-03-23,LF,298.8061992987,289.2060001244,279.6058009502,279.6058009502,279.6058009502,298.8061992987,313.3065001348,356.7074005684,414.5085997634,443.4091993609,472.4098010332,491.6101993817,482.0100002074,482.0100002074,491.6101993817,501.3104006307,491.6101993817,457.9095001971,462.7095997842,462.7095997842,443.4091993609,414.5085997634,385.6080001659,347.0071993194,9639.9999999988,476.0,469.0,449.0
MC-Cali,OFI,2020-03-24,MADLF,380.8249287987,357.0608142067,357.0608142067,345.1787569107,357.0608142067,380.8249287987,392.8068353157,452.3169710169,511.827106718,547.4732786061,583.2192997151,595.1013570112,595.1013570112,595.1013570112,606.9834143072,606.9834143072,606.9834143072,571.3372424191,565.3462891606,571.3372424191,547.4732786061,511.827106718,464.1990283129,416.5709499078,11919.9999999988,589.0,581.0,569.0
MC-Cali,OFI,2020-03-25,MIERCOLES,383.8921061415,371.8860981308,359.8800901201,359.8800901201,359.8800901201,383.8921061415,395.8981141522,455.8281041388,515.8581441922,545.7731141522,575.7881341789,599.8001502002,599.8001502002,599.8001502002,611.8061582109,611.8061582109,599.8001502002,563.7821261682,563.7821261682,575.7881341789,551.7761181575,515.8581441922,467.8341121495,419.9101301735,11989.999999999,586.0,585.0,566.0
MC-Cali,OFI,2020-03-26,JUEVES,389.3242581041,371.3692577304,359.3992574812,359.3992574812,359.3992574812,383.3392579795,395.3092582287,455.2590094766,515.1090107225,551.118761472,581.0437620949,598.9987624687,598.9987624687,598.9987624687,610.9687627179,610.9687627179,598.9987624687,563.0887617212,575.0587619704,575.0587619704,551.118761472,515.1090107225,467.2290097258,425.3340088537,12009.9999999989,602.0,587.0,566.0
MC-Cali,OFI,2020-03-27,VIERNES,390.6113157567,372.6567608956,360.5873101278,360.5873101278,360.5873101278,384.6264641364,402.6807665245,456.7439261619,516.8916849468,552.9005421961,589.0091469723,600.9788502131,600.9788502131,600.9788502131,613.0483009809,613.0483009809,600.9788502131,564.9699929638,564.9699929638,576.9396962046,552.9005421961,510.8070857994,468.8133769297,432.7047721534,12049.9999999987,589.0,591.0,574.0
MC-Cali,OFI,2020-03-28,SABADO,398.0049086152,375.9710697364,364.9042999829,364.9042999829,353.8375302293,364.9042999829,364.9042999829,409.0716783688,464.4055271367,508.5729055226,541.7732147833,552.8399845369,552.8399845369,530.7064450298,519.6396752762,508.5729055226,497.6058363974,497.6058363974,519.6396752762,541.7732147833,519.6396752762,486.5390666438,442.2719876295,409.0716783688,11089.9999999989,547.0,557.0,538.0
MC-Cali,OFI,2020-03-29,DOMINGO,339.24153773,326.7599792,316.56915009,308.18749187,303.18749187,298.18749187,276.70593334,293.18749187,320.7599792,342.43236684,359.10475447,379.48641269,405.6772418,410.86807091,400.48641269,394.48641269,393.48641269,387.29558358,422.34962944,454.73128765,447.54045854,430.15880033,402.48641269,375.62319594,8788.99999999,442.0,461.0,469.0
MC-Cali,OFI,2020-03-30,LUNES,319.29690003,308.9970000291,298.6971000281,298.6971000281,298.6971000281,319.29690003,334.7967495461,381.0963000359,442.8957000417,473.7954000446,504.6951000475,525.2949000495,514.9950000485,514.9950000485,525.2949000495,535.5948000504,525.2949000495,489.2952495606,494.3952000466,494.3952000466,473.7954000446,442.8957000417,411.9960000388,370.7964000349,10299.9999999989,509.0,501.0,480.0
MC-Cali,OFI,2020-03-31,MARTES,339.2856404133,318.1177311232,318.1177311232,307.5337764782,318.1177311232,339.2856404133,349.969443687,402.9890655409,456.0086873948,487.7605513299,519.6122638937,530.1962185387,530.1962185387,530.1962185387,540.7801731837,540.7801731837,540.7801731837,509.0283092486,503.7363319261,509.0283092486,487.7605513299,456.0086873948,413.5730201859,371.1373529771,10619.9999999989,525.0,518.0,507.0
MC-Cali,OFI,2020-02-01,SABADO,389.5959595959,378.4848484848,356.1616161616,356.1616161616,356.1616161616,367.3737373737,367.3737373737,411.8181818181,467.4747474747,500.909090909,534.3434343434,545.4545454545,545.4545454545,534.3434343434,512.0202020202,500.909090909,500.909090909,489.7979797979,523.1313131313,534.3434343434,512.0202020202,478.6868686868,445.2525252525,411.8181818181,11019.9999999989,551.0,549.0,530.0
MC-Cali,OFI,2020-02-02,DOMINGO,376.6857008174,349.1063948318,330.7532595536,321.5270888462,321.5270888462,312.3009181388,293.9477828606,312.3009181388,339.8802241244,367.45953011,395.0388360956,413.3919713737,431.7451066519,431.7451066519,413.3919713737,413.3919713737,413.3919713737,413.3919713737,440.9712773593,468.5505833449,459.3244126375,440.9712773593,413.3919713737,385.8126653882,9259.9999999986,475.0,477.0,470.0
MC-Cali,OFI,2020-02-03,LUNES,375.8918037109,364.0867745443,352.3801206209,346.4776060376,352.3801206209,375.8918037109,399.4034868009,452.2309923211,522.667666348,552.0818640213,587.3002010348,610.8118841248,604.9093695415,610.8118841248,616.7143987081,610.8118841248,593.2027156181,557.9843786046,546.179349438,563.7885179448,552.0818640213,510.9610124246,463.9376462446,417.0126553076,11939.9999999992,562.0,571.0,560.0
