UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,Demanda_Real,2022-08-21,DOMINGO,364.11075,346.27874,330.94626,320.64324,320.64599,319.34737,307.09242,320.85714,350.69615,364.7987,375.66343,404.7693,427.42095,430.64526,424.72894,422.79775,420.83838,417.90006,452.82493,467.16697,455.39442,444.95409,423.31508,392.93202,9306.76834,455.0,457.0,453.0
MC-Cali,Demanda_Real,2022-08-22,LUNES,365.68302,355.49826,345.27071,337.41676,345.10704,367.60975,392.04146,438.02308,486.48222,526.07053,552.53566,576.24007,574.97223,566.57515,577.48483,576.8034,576.66713,546.43016,544.18609,547.83839,525.10482,489.76456,446.09993,410.90781,11470.81306,544.0,542.0,529.0
MC-Cali,Demanda_Real,2022-08-23,MARTES,381.39152,366.52379,358.53336,341.71612,341.7693,359.24276,378.89944,422.96182,473.38909,505.90687,538.46511,560.6481,557.81679,558.93975,571.7366,586.57266,580.47373,539.9332,557.95549,551.95122,545.23863,510.79006,459.78432,421.40178,11472.04151,553.0,549.0,539.0
MC-Cali,Demanda_Real,2022-08-24,MIERCOLES,395.90814,380.33161,370.59153,365.54098,369.97101,392.72249,402.23777,452.8344,504.96687,534.10387,569.25517,592.21156,591.40241,593.59828,609.69919,616.00432,605.16519,566.18534,570.0371,574.2659,551.94427,512.66445,461.64481,428.35203,12011.63869,563.0,560.0,546.0
MC-Cali,Demanda_Real,2022-08-25,JUEVES,402.19074,383.50046,374.74451,365.88777,372.58348,386.96592,398.15977,450.89839,504.22188,540.11993,570.47278,595.91663,597.27759,585.03213,599.48115,613.32742,591.87162,556.37528,558.57394,568.59174,541.66716,512.46095,466.91267,430.40195,11967.63586,559.0,554.0,544.0
MC-Cali,Demanda_Real,2022-08-26,VIERNES,406.59212,389.37427,374.40136,370.6254,376.20524,392.30738,404.84558,458.42841,516.24288,543.8537,584.28528,602.14594,601.4562,597.77726,621.18825,623.78086,602.64534,558.29612,558.46135,562.95749,540.49531,509.75056,470.58724,434.95566,12101.6592,557.0,554.0,537.0
MC-Cali,Demanda_Real,2022-08-27,SABADO,409.55678,389.74129,379.06294,372.59604,371.14988,376.75949,380.4965,426.58894,469.27729,504.27969,535.11753,547.54958,551.06632,540.03865,521.05827,522.8762,516.82365,501.74806,524.79698,526.66815,506.09179,472.15008,438.90848,411.66906,11196.07164,523.0,518.0,505.0
MC-Cali,Demanda_Real,2022-08-28,DOMINGO,385.5863,362.79042,351.98424,341.76256,341.30104,335.57977,321.86605,340.78497,364.32057,391.78168,419.83637,430.722,440.91854,436.14166,430.61757,420.01226,419.2366,415.79843,454.47594,468.69196,460.78746,436.9597,422.09136,394.03745,9588.0849,465.0,469.0,465.0
MC-Cali,Demanda_Real,2022-08-29,LUNES,370.38969,357.21741,342.93876,343.7239,349.11364,368.1481,389.54743,436.87944,490.51145,519.53215,550.80577,571.40936,575.49109,577.60572,596.04703,591.7021,578.65841,540.56663,546.82825,553.02753,538.38408,497.14089,453.08038,414.83057,11553.57978,550.0,546.0,535.0
MC-Cali,Demanda_Real,2022-08-30,MARTES,387.55136,370.71116,361.73161,360.0676,363.89192,383.21511,410.48552,450.15932,515.88087,552.2776,584.51543,610.67105,611.94827,607.47377,628.4129,633.02614,615.94656,575.85141,566.00647,571.77516,550.42159,516.75678,468.86708,427.50499,12125.14967,569.0,564.0,552.0
MC-Cali,Demanda_Real,2022-08-31,MIERCOLES,393.60018,383.67435,374.6573,363.5581,371.49144,389.35734,408.65411,451.38496,511.81695,552.1987,589.38701,613.47306,608.41979,599.81826,608.20904,615.57383,597.01039,551.02234,550.69733,552.02777,536.23744,503.91306,454.63738,417.44083,11998.26096,550.0,548.0,537.0
MC-Cali,Demanda_Real,2022-07-01,VIERNES,386.89524,376.58689,369.07538,363.98531,367.93121,381.7163,395.93584,448.07812,494.26428,518.04849,544.53204,568.77925,574.45974,577.76913,590.43455,594.10243,581.71115,541.93101,540.91601,542.78863,530.74258,498.54668,460.05596,424.60092,11673.88714,543.0,540.0,528.0
MC-Cali,Demanda_Real,2022-07-02,SAALF,396.92447,381.14618,368.87936,360.7477,360.73771,364.60105,365.09966,397.21262,438.76279,478.05648,503.92525,517.99962,515.28911,483.5412,468.72677,470.31919,468.55704,469.62097,487.40607,498.67415,478.71339,440.24464,400.47251,381.69997,10497.3579,497.0,494.0,479.0
MC-Cali,Demanda_Real,2022-07-03,DOALF,358.05139,337.22614,326.93253,311.12927,297.66174,287.67015,272.12757,294.38492,320.14405,345.85616,370.10001,387.2065,399.61403,396.21639,389.01653,383.83031,383.04605,383.22518,412.29252,433.99016,426.55329,410.24157,404.50056,376.69527,8707.71229,439.0,442.0,437.0
MC-Cali,Demanda_Real,2022-07-04,LF,362.13268,345.9801,337.33331,322.67414,322.9602,318.60183,310.03513,325.41348,364.47806,373.14672,400.67396,436.85627,452.38853,458.56557,450.73814,432.31049,433.27231,427.50651,450.30416,476.30429,474.87794,454.84176,429.37372,395.56725,9556.33655,466.0,470.0,462.0
MC-Cali,Demanda_Real,2022-07-05,MADLF,378.08759,362.43565,355.21857,345.71298,356.26142,366.92498,373.55906,425.30844,477.7395,511.98527,559.93337,582.18016,593.88997,590.9787,600.5601,599.30004,581.58624,544.20865,546.0446,557.43108,537.26832,506.2906,462.4617,424.57298,11639.93997,542.0,540.0,526.0
MC-Cali,Demanda_Real,2022-07-06,MIERCOLES,396.50519,378.68649,365.20218,360.11846,361.08483,376.9865,392.5582,447.18314,502.83111,531.53139,567.47551,593.10697,594.10082,594.50708,608.21223,604.46881,607.37592,560.82498,551.93824,568.55806,542.15877,514.0704,471.22185,435.4336,11926.14073,549.0,546.0,535.0
MC-Cali,Demanda_Real,2022-07-07,JUEVES,400.47896,385.17897,373.91171,358.41622,354.70733,364.65059,383.7731,436.21549,490.68087,526.7117,556.67582,580.73808,586.11101,588.34506,591.02545,588.95038,581.79021,544.2784,539.57772,551.34817,529.56967,493.50352,452.35283,417.9248,11676.91606,545.0,543.0,528.0
MC-Cali,Demanda_Real,2022-07-08,VIERNES,390.80203,372.77184,361.59958,352.42922,355.46182,367.81065,385.46652,439.99369,498.34721,531.33823,564.69917,586.93854,582.59374,582.02434,583.06996,583.47359,569.17415,532.48244,529.3833,541.79943,523.25214,486.87183,448.68663,415.85325,11586.3233,535.0,531.0,520.0
MC-Cali,Demanda_Real,2022-07-09,SABADO,388.83079,372.53908,358.57246,351.85961,351.72707,354.89671,367.40458,410.48269,462.49617,506.05621,540.1766,551.64786,541.47645,527.91341,510.55599,513.208,514.30442,505.78638,519.01142,528.17835,508.56522,474.78095,435.98526,409.19731,11005.65299,511.0,511.0,497.0
MC-Cali,Demanda_Real,2022-07-10,DOMINGO,384.10632,363.90939,345.41057,337.84465,331.20677,331.32204,318.40486,335.35295,361.91648,383.3171,412.20502,408.08032,421.05406,416.61873,403.28853,396.64504,395.83888,392.63,437.22975,461.99483,457.72588,441.82609,416.66942,389.86907,9344.46675,441.0,447.0,444.0
MC-Cali,Demanda_Real,2022-07-11,LUNES,368.79375,355.59273,348.65559,343.36253,350.74013,363.60466,388.92781,438.68563,493.92678,515.91244,558.91844,579.85116,566.91128,573.00843,588.36671,563.23383,557.05467,533.88921,530.65053,534.68192,529.16806,497.57588,438.39357,398.87405,11418.77979,533.0,533.0,521.0
MC-Cali,Demanda_Real,2022-07-12,MARTES,388.50804,373.48459,368.48457,361.6306,361.8676,376.8051,391.76402,445.3792,494.32982,525.24193,562.64502,582.64273,586.22512,578.78582,587.99714,594.84293,582.55066,549.15161,545.09194,556.77728,539.00746,504.91743,462.22858,420.44216,11740.80135,545.0,545.0,536.0
MC-Cali,Demanda_Real,2022-07-13,MIERCOLES,397.92448,379.11451,370.1741,368.4155,369.14757,386.87158,402.05495,449.9768,502.89608,533.76593,559.44135,586.38609,578.84061,578.37123,589.41486,595.59489,587.14226,547.53494,541.35252,557.06599,531.5837,495.96062,456.64135,422.7985,11788.47041,545.0,544.0,534.0
MC-Cali,Demanda_Real,2022-07-14,JUEVES,392.29378,377.70904,367.47438,359.82738,363.96754,380.43339,395.21283,451.76329,506.08058,533.34971,561.18577,590.59229,593.89904,593.17382,594.29648,587.03762,570.06309,544.2223,550.94654,555.19648,534.31862,500.72621,457.13172,422.22843,11783.13033,538.0,537.0,527.0
MC-Cali,Demanda_Real,2022-07-15,VIERNES,398.65662,378.76444,366.77067,361.08744,367.67511,380.78437,396.75946,445.86664,487.75945,521.07335,558.43886,563.13843,570.8255,566.25677,564.76919,562.94263,556.68907,537.18812,538.35723,560.30528,541.52435,503.34042,467.60243,414.473,11611.04883,543.0,543.0,534.0
MC-Cali,Demanda_Real,2022-07-16,SABADO,393.67944,379.16842,365.61084,359.2703,357.73496,361.61391,364.09543,390.23134,452.91685,484.30202,510.3349,545.92899,549.49454,532.52291,521.22283,522.41009,513.15944,498.64764,515.79958,526.33985,504.75855,463.04613,430.5085,403.74293,10946.54039,520.0,517.0,504.0
MC-Cali,Demanda_Real,2022-07-17,DOMINGO,379.3149,362.51926,347.53584,324.45887,318.71313,316.32648,300.32832,320.40179,345.8391,369.32066,393.4897,412.79014,428.68773,425.82379,409.47756,404.32207,401.69876,400.40124,436.05407,455.59679,449.19595,433.14307,412.30537,382.53391,9230.2785,443.0,444.0,441.0
MC-Cali,Demanda_Real,2022-07-18,LUNES,353.52952,335.00635,326.12209,324.05209,342.25746,365.22482,380.49416,431.0593,477.54376,509.44485,542.25572,563.48682,553.33386,555.53715,561.30562,560.73899,547.31339,518.12459,517.90747,534.22013,516.59386,481.9939,429.914,393.6631,11121.123,520.0,523.0,509.0
MC-Cali,Demanda_Real,2022-07-19,MARTES,369.39938,357.63478,348.86375,334.39089,347.72031,366.3114,382.06584,431.85671,479.5218,512.84062,550.84706,575.62817,576.42503,572.15339,593.01097,601.64549,591.66839,552.27992,546.88631,549.23017,533.31541,498.60443,455.14585,416.42244,11543.86851,544.0,542.0,530.0
MC-Cali,Demanda_Real,2022-07-20,20--JUL,390.12877,370.8145,360.80482,353.36296,352.55982,352.05803,335.87238,362.53501,396.36111,418.84833,446.93883,467.17391,477.3159,474.11459,463.19433,457.12345,459.02863,455.15533,483.04029,505.8633,491.34176,473.60518,441.5915,405.93934,10194.77207,484.0,484.0,480.0
MC-Cali,Demanda_Real,2022-07-21,JUEVES,383.69099,369.80711,353.62676,350.66585,356.40123,378.19625,388.94926,435.35244,491.47464,523.52566,552.57475,572.75581,579.57251,580.69671,591.94245,593.86082,588.7303,545.27665,546.49743,558.00114,532.2768,496.30038,452.37311,418.75874,11641.30779,543.0,539.0,525.0
MC-Cali,Demanda_Real,2022-07-22,VIERNES,389.7529,376.64961,367.0682,366.24946,367.88616,384.22945,404.27396,455.06801,510.82341,543.28569,568.18711,589.04627,591.67127,582.26696,588.58689,591.13947,579.14436,533.94928,541.17276,551.04547,528.59271,486.38973,455.05441,421.15983,11772.69337,536.0,532.0,519.0
MC-Cali,Demanda_Real,2022-07-23,SABADO,390.98529,373.69387,360.11667,357.56394,358.1357,365.17146,373.19954,411.61435,442.52909,481.57363,505.24163,518.05153,527.97944,508.99666,492.08174,487.80426,481.22121,477.7016,502.32651,506.47641,480.88141,444.51111,404.94396,379.2487,10632.04971,482.0,483.0,473.0
MC-Cali,Demanda_Real,2022-07-24,DOMINGO,356.25647,340.7878,327.1076,318.81267,307.53427,301.15231,288.43996,304.69101,330.34152,351.2679,375.60305,394.91666,407.35247,407.56882,405.05447,404.08794,401.33102,411.07075,446.73639,444.58139,446.75305,435.60592,411.92502,384.02605,9003.00451,429.0,431.0,427.0
MC-Cali,Demanda_Real,2022-07-25,LUNES,357.63515,344.91157,337.33419,335.05915,340.55335,366.02758,384.04414,427.97698,478.75294,501.16961,515.78466,536.78933,537.90755,536.15057,538.62842,533.30902,525.20459,497.3895,517.60042,534.8464,518.04028,479.64233,435.58295,400.34271,10980.68339,513.0,514.0,503.0
MC-Cali,Demanda_Real,2022-07-26,MARTES,371.71398,362.29366,346.92772,349.98242,356.01487,376.58453,395.69497,438.51946,485.88127,517.01395,543.67468,573.93558,570.42629,553.02371,551.58388,549.9257,551.5318,520.80471,530.06957,543.62115,516.851,486.57117,439.01459,408.11919,11339.77985,526.0,526.0,514.0
MC-Cali,Demanda_Real,2022-07-27,MIERCOLES,377.80518,361.15148,354.05084,348.50818,353.05737,377.26841,399.47002,440.36298,488.44606,509.20881,539.24879,552.42929,552.58315,554.12993,560.58844,567.98513,564.39883,524.96334,527.0796,538.54568,520.68549,482.51624,446.51847,407.95805,11348.95976,534.0,533.0,523.0
MC-Cali,Demanda_Real,2022-07-28,JUEVES,380.50172,362.3977,355.50543,355.33258,359.11272,377.32185,396.12809,437.56719,482.35572,493.76981,521.91772,543.55022,546.4504,548.51387,562.70068,556.27588,555.05643,527.23012,528.23451,545.23465,516.58195,485.10919,441.08539,398.90638,11276.8402,519.0,518.0,509.0
MC-Cali,Demanda_Real,2022-07-29,VIERNES,374.12362,363.96399,354.54256,350.71834,355.31346,379.93381,395.49691,441.30912,476.01296,493.28425,535.46054,553.39869,558.50194,554.87669,570.42628,584.45145,574.97424,535.88496,534.0672,550.86049,527.29656,493.29443,450.00577,422.5025,11430.70076,537.0,534.0,518.0
MC-Cali,Demanda_Real,2022-07-30,SABADO,390.68982,369.57432,352.88199,353.3514,353.14763,355.06573,364.67691,402.67413,444.96844,483.19924,517.65576,530.11805,537.83352,524.9962,518.07473,499.33095,492.98769,478.92397,497.90655,524.7676,495.67103,468.12909,429.84293,403.09725,10789.56493,510.0,506.0,496.0
MC-Cali,Demanda_Real,2022-07-31,DOMINGO,370.76548,350.59942,337.18244,324.79946,320.05704,313.23766,299.85932,319.4484,335.92733,368.10555,386.9528,410.10737,422.40536,420.95921,419.64103,412.9773,406.86895,400.95072,440.84376,460.76357,454.90528,437.10383,417.29093,384.08549,9215.8377,446.0,448.0,445.0
MC-Cali,Demanda_Real,2022-06-01,MIERCOLES,380.81887,369.47405,361.749,349.73737,356.01329,356.81181,375.43906,421.24819,468.33851,493.29261,536.00605,569.4241,567.52766,569.07403,584.27146,577.49055,556.996,521.09733,531.37309,543.48521,520.30154,487.83822,447.54595,405.53769,11350.89164,535.0,533.0,519.0
MC-Cali,Demanda_Real,2022-06-02,JUEVES,381.87158,366.46316,353.20945,350.84329,357.58993,379.46746,401.58133,442.673,486.56412,501.9431,526.72999,546.95158,540.4449,535.98863,550.73229,554.4095,549.14608,527.83439,543.28713,539.88412,512.55072,474.68385,431.50532,389.30972,11245.66464,534.0,531.0,519.0
MC-Cali,Demanda_Real,2022-06-03,VIERNES,362.56672,351.31581,349.87246,346.83158,351.55992,377.58129,389.48001,416.89795,475.97111,504.65064,528.52024,543.00785,536.37497,522.09356,528.36957,536.79282,537.00519,508.75963,532.81599,532.94421,515.27895,474.44579,429.01846,402.22789,11054.38261,533.0,529.0,511.0
MC-Cali,Demanda_Real,2022-06-04,SABADO,375.99502,360.68876,353.01695,345.33923,348.0425,349.35939,356.63854,399.93236,437.28906,479.0166,501.74194,513.03109,501.7053,503.76229,485.72557,484.90858,478.50866,475.21094,505.89344,503.34241,479.72297,450.98104,413.28397,377.84275,10480.97936,500.0,494.0,456.0
MC-Cali,Demanda_Real,2022-06-05,DOMINGO,346.10549,331.70995,323.09789,314.41986,312.10443,304.75958,286.14233,316.5178,338.99631,363.38991,402.6072,421.72961,425.61604,428.3337,418.81833,417.38778,401.4192,395.71214,428.76795,443.07622,439.09466,432.18813,410.21806,380.06136,9082.27393,453.0,454.0,450.0
MC-Cali,Demanda_Real,2022-06-06,LUNES,357.54672,340.50955,329.45181,311.53487,316.37421,335.76173,357.32682,402.1698,443.75505,464.55536,495.41843,520.81702,526.20531,531.27751,540.43229,537.82526,524.85091,500.28116,514.07958,517.76963,496.26565,457.42911,410.95371,373.40276,10605.99425,518.0,517.0,506.0
MC-Cali,Demanda_Real,2022-06-07,MARTES,347.6588,333.17215,324.99527,322.2823,330.20689,351.65935,369.81805,411.60478,456.92494,485.67392,510.16076,529.3807,525.82808,519.97534,525.38494,534.49847,518.78432,492.26355,506.42534,517.46672,495.33442,456.73164,412.23356,376.08329,10654.54758,521.0,519.0,509.0
MC-Cali,Demanda_Real,2022-06-08,MIERCOLES,353.30669,345.36548,340.09883,332.80257,355.58002,374.02779,395.94693,439.90624,488.11292,521.07607,542.50934,562.18238,557.86347,558.40998,565.8529,571.22243,561.31681,526.65278,533.21868,526.92465,507.66005,477.39876,439.27602,402.54906,11279.26085,541.0,539.0,526.0
MC-Cali,Demanda_Real,2022-06-09,JUEVES,377.69174,359.73375,352.82841,348.59355,354.22764,380.98544,399.11714,442.66305,489.34737,515.2203,537.78059,554.86631,556.557,552.2779,563.12038,553.93157,542.39968,508.51861,522.62245,530.96726,518.60478,483.27092,437.69585,402.19414,11285.21583,539.0,531.0,520.0
MC-Cali,Demanda_Real,2022-06-10,VIERNES,376.65038,361.86402,352.47264,349.35993,356.86144,377.01728,399.96523,442.23745,493.17105,515.89315,541.0829,572.1171,569.67759,566.29736,576.87906,576.31027,568.9521,527.63756,533.15702,547.24433,527.35996,490.24996,453.62592,416.97731,11493.06101,551.0,549.0,534.0
MC-Cali,Demanda_Real,2022-06-11,SABADO,388.84239,371.60057,361.26646,354.63855,352.30068,358.1378,368.36769,412.90779,460.20822,492.2192,509.96766,521.87003,530.34773,510.72924,496.66298,486.50686,484.02981,473.97734,496.34429,503.11595,477.48381,445.58611,410.51468,380.72433,10648.35017,498.0,498.0,481.0
MC-Cali,Demanda_Real,2022-06-12,DOMINGO,356.90309,336.98892,323.61482,318.16276,312.66224,313.16064,298.10638,321.24672,331.51178,355.5571,387.73294,408.27803,418.50945,418.59832,416.95865,414.94933,415.08659,403.11739,447.99596,457.67723,438.81167,417.12588,389.54307,360.88096,9063.17992,457.0,458.0,449.0
MC-Cali,Demanda_Real,2022-06-13,LUNES,338.95796,326.2777,319.55591,312.91385,320.67508,338.08794,357.49034,406.17307,453.68377,486.93176,518.398,537.70598,531.7374,525.58003,530.79461,520.16105,517.58759,486.5041,498.73298,499.2813,478.35824,441.00695,396.94424,361.32135,10504.8612,498.0,499.0,485.0
MC-Cali,Demanda_Real,2022-06-14,MARTES,338.43433,325.36502,318.07853,314.47696,322.4428,345.15015,367.53599,413.50224,457.9164,485.98091,512.29186,526.56418,531.54859,530.79264,534.14819,531.02311,522.6631,495.42591,501.06918,513.42849,494.09933,459.13453,415.33585,378.17594,10634.58423,512.0,516.0,504.0
MC-Cali,Demanda_Real,2022-06-15,MIERCOLES,349.91365,344.66923,333.11815,327.30367,338.13051,357.84248,372.58527,416.58104,463.18099,494.16206,523.62716,544.85579,542.41892,555.36502,565.37516,573.52094,563.14608,529.73714,518.82917,529.99606,511.56458,475.76928,444.37647,403.77799,11079.84681,534.0,533.0,519.0
MC-Cali,Demanda_Real,2022-06-16,JUEVES,375.08291,360.48647,352.06365,353.79802,362.0745,377.66835,400.00338,447.56366,494.66719,528.24829,555.97654,573.87365,572.36358,568.14461,575.89824,563.53767,559.19925,529.57047,536.92136,544.03068,532.92116,505.25754,460.62337,424.28781,11554.26235,545.0,542.0,531.0
MC-Cali,Demanda_Real,2022-06-17,VIERNES,395.88148,379.70966,364.8893,359.35767,370.97941,377.26781,403.9015,456.24645,499.48786,527.32394,539.27998,572.87541,575.93362,572.77437,559.31328,551.97136,550.61617,525.36682,534.96885,538.64913,519.82141,485.81013,443.86578,408.18449,11514.47588,538.0,536.0,523.0
MC-Cali,Demanda_Real,2022-06-18,SAALF,378.65875,363.32814,353.07819,350.62231,351.49963,356.16732,359.77847,398.71485,442.44159,473.79674,499.10097,519.77061,523.4748,505.6198,491.80647,488.05439,477.516,458.28763,483.78558,489.94906,471.64355,433.05037,402.93513,368.53952,10441.61987,482.0,482.0,476.0
MC-Cali,Demanda_Real,2022-06-19,DOALF,351.10071,326.35084,320.27669,315.71306,314.22005,312.34045,304.72653,319.00113,343.02433,350.10214,365.80828,390.14575,401.70864,411.30309,401.81707,402.70999,395.59901,388.27669,432.75142,447.98748,437.64363,419.40068,395.31694,366.87227,8914.19687,445.0,445.0,437.0
MC-Cali,Demanda_Real,2022-06-20,LF,345.86345,329.32197,320.79018,313.07434,314.81764,311.64685,299.46973,320.87894,350.9368,376.48028,394.93584,423.0518,443.45375,443.5496,428.96838,420.80867,417.18331,418.68144,453.96833,471.49122,455.68339,433.9117,405.85259,375.22308,9270.04328,445.0,447.0,442.0
MC-Cali,Demanda_Real,2022-06-21,MADLF,357.56544,347.42731,336.87185,335.33442,339.16476,361.67783,379.00335,425.61133,468.19402,496.48042,527.76975,544.24353,552.11483,558.24997,565.48762,569.55215,556.54653,519.3707,532.98919,539.43747,522.20534,491.80163,445.88797,388.64348,11161.63089,539.0,539.0,524.0
MC-Cali,Demanda_Real,2022-06-22,MIERCOLES,376.80615,368.10789,357.36152,352.02244,345.81795,374.5483,394.308,441.64234,486.19366,519.35858,536.91905,561.31594,563.38079,575.31134,579.01529,580.04058,575.43125,532.64353,525.89358,553.01576,533.81939,495.74163,455.52065,416.19811,11500.41372,549.0,548.0,534.0
MC-Cali,Demanda_Real,2022-06-23,JUEVES,386.85675,370.31872,360.49595,358.07793,364.59157,381.30355,395.10598,442.04391,492.42773,518.50091,537.9324,548.44263,553.62921,557.83551,561.56137,570.80499,554.29074,529.40498,534.97145,547.72173,525.47131,492.8397,444.80447,407.41173,11436.84522,541.0,540.0,526.0
MC-Cali,Demanda_Real,2022-06-24,VIERNES,381.21695,367.60244,353.53317,354.13506,358.36006,374.47649,392.34967,437.38054,489.30903,525.63502,554.47813,574.22895,572.45613,577.72735,583.35379,584.35131,565.92499,523.76672,534.40744,544.24951,520.96717,490.11071,450.58353,410.57365,11521.17781,540.0,537.0,522.0
